"GEOID","NAME","variable","estimate","moe"
"2507140","Bourne CDP, Massachusetts","inc_12_pov_f",75,50
"2507385","Boxford CDP, Massachusetts","inc_12_pov",0,13
"2507385","Boxford CDP, Massachusetts","inc_12_pov_m",0,13
"2507385","Boxford CDP, Massachusetts","inc_12_pov_f",0,13
"2507740","Braintree Town city, Massachusetts","inc_12_pov",1585,463
"2507740","Braintree Town city, Massachusetts","inc_12_pov_m",739,289
"2507740","Braintree Town city, Massachusetts","inc_12_pov_f",846,246
"2507945","Brewster CDP, Massachusetts","inc_12_pov",168,152
"2507945","Brewster CDP, Massachusetts","inc_12_pov_m",64,84
"2507945","Brewster CDP, Massachusetts","inc_12_pov_f",104,99
"2508130","Bridgewater Town city, Massachusetts","inc_12_pov",1375,584
"2508130","Bridgewater Town city, Massachusetts","inc_12_pov_m",390,204
"2508130","Bridgewater Town city, Massachusetts","inc_12_pov_f",985,503
"2509000","Brockton city, Massachusetts","inc_12_pov",12300,1344
"2509000","Brockton city, Massachusetts","inc_12_pov_m",4890,642
"2509000","Brockton city, Massachusetts","inc_12_pov_f",7410,928
"2509070","Brookfield CDP, Massachusetts","inc_12_pov",45,43
"2509070","Brookfield CDP, Massachusetts","inc_12_pov_m",21,24
"2509070","Brookfield CDP, Massachusetts","inc_12_pov_f",24,23
"2509210","Brookline CDP, Massachusetts","inc_12_pov",6254,894
"2509210","Brookline CDP, Massachusetts","inc_12_pov_m",2684,521
"2509210","Brookline CDP, Massachusetts","inc_12_pov_f",3570,593
"2509875","Burlington CDP, Massachusetts","inc_12_pov",1174,446
"2509875","Burlington CDP, Massachusetts","inc_12_pov_m",392,181
"2509875","Burlington CDP, Massachusetts","inc_12_pov_f",782,367
"2510015","Buzzards Bay CDP, Massachusetts","inc_12_pov",219,138
"2510015","Buzzards Bay CDP, Massachusetts","inc_12_pov_m",117,86
"2510015","Buzzards Bay CDP, Massachusetts","inc_12_pov_f",102,68
"2511000","Cambridge city, Massachusetts","inc_12_pov",12160,1124
"2511000","Cambridge city, Massachusetts","inc_12_pov_m",5782,646
"2511000","Cambridge city, Massachusetts","inc_12_pov_f",6378,769
"2511945","Cedar Crest CDP, Massachusetts","inc_12_pov",107,86
"2511945","Cedar Crest CDP, Massachusetts","inc_12_pov_m",28,34
"2511945","Cedar Crest CDP, Massachusetts","inc_12_pov_f",79,68
"2512960","Chatham CDP, Massachusetts","inc_12_pov",70,45
"2512960","Chatham CDP, Massachusetts","inc_12_pov_m",22,24
"2512960","Chatham CDP, Massachusetts","inc_12_pov_f",48,41
"2513205","Chelsea city, Massachusetts","inc_12_pov",7498,1095
"2513205","Chelsea city, Massachusetts","inc_12_pov_m",3481,605
"2513205","Chelsea city, Massachusetts","inc_12_pov_f",4017,695
"2513310","Cheshire CDP, Massachusetts","inc_12_pov",0,13
"2513310","Cheshire CDP, Massachusetts","inc_12_pov_m",0,13
"2513310","Cheshire CDP, Massachusetts","inc_12_pov_f",0,13
"2513450","Chester CDP, Massachusetts","inc_12_pov",110,81
"2513450","Chester CDP, Massachusetts","inc_12_pov_m",25,16
"2513450","Chester CDP, Massachusetts","inc_12_pov_f",85,75
"2513660","Chicopee city, Massachusetts","inc_12_pov",8495,1186
"2513660","Chicopee city, Massachusetts","inc_12_pov_m",3668,589
"2513660","Chicopee city, Massachusetts","inc_12_pov_f",4827,788
"2514430","Clinton CDP, Massachusetts","inc_12_pov",663,248
"2514430","Clinton CDP, Massachusetts","inc_12_pov_m",223,128
"2514430","Clinton CDP, Massachusetts","inc_12_pov_f",440,174
"2514570","Cochituate CDP, Massachusetts","inc_12_pov",98,57
"2514570","Cochituate CDP, Massachusetts","inc_12_pov_m",48,35
"2514570","Cochituate CDP, Massachusetts","inc_12_pov_f",50,34
"2515340","Cordaville CDP, Massachusetts","inc_12_pov",34,29
"2515340","Cordaville CDP, Massachusetts","inc_12_pov_m",21,19
"2515340","Cordaville CDP, Massachusetts","inc_12_pov_f",13,14
"2516285","Danvers CDP, Massachusetts","inc_12_pov",1662,443
"2516285","Danvers CDP, Massachusetts","inc_12_pov_m",612,227
"2516285","Danvers CDP, Massachusetts","inc_12_pov_f",1050,286
"2516530","Dedham CDP, Massachusetts","inc_12_pov",1169,332
"2516530","Dedham CDP, Massachusetts","inc_12_pov_m",466,168
"2516530","Dedham CDP, Massachusetts","inc_12_pov_f",703,231
"2516635","Deerfield CDP, Massachusetts","inc_12_pov",79,82
"2516635","Deerfield CDP, Massachusetts","inc_12_pov_m",23,36
"2516635","Deerfield CDP, Massachusetts","inc_12_pov_f",56,54
"2516740","Dennis CDP, Massachusetts","inc_12_pov",30,36
"2516740","Dennis CDP, Massachusetts","inc_12_pov_m",21,32
"2516740","Dennis CDP, Massachusetts","inc_12_pov_f",9,15
"2516810","Dennis Port CDP, Massachusetts","inc_12_pov",558,318
"2516810","Dennis Port CDP, Massachusetts","inc_12_pov_m",306,234
"2516810","Dennis Port CDP, Massachusetts","inc_12_pov_f",252,194
"2516840","Devens CDP, Massachusetts","inc_12_pov",142,79
"2516840","Devens CDP, Massachusetts","inc_12_pov_m",67,56
"2516840","Devens CDP, Massachusetts","inc_12_pov_f",75,89
"2517370","Dover CDP, Massachusetts","inc_12_pov",9,15
"2517370","Dover CDP, Massachusetts","inc_12_pov_m",0,13
"2517370","Dover CDP, Massachusetts","inc_12_pov_f",9,15
"2517860","Duxbury CDP, Massachusetts","inc_12_pov",149,218
"2517860","Duxbury CDP, Massachusetts","inc_12_pov_m",115,169
"2517860","Duxbury CDP, Massachusetts","inc_12_pov_f",34,49
"2518595","East Brookfield CDP, Massachusetts","inc_12_pov",53,36
"2518595","East Brookfield CDP, Massachusetts","inc_12_pov_m",21,26
"2518595","East Brookfield CDP, Massachusetts","inc_12_pov_f",32,24
"2518840","East Dennis CDP, Massachusetts","inc_12_pov",245,165
"2518840","East Dennis CDP, Massachusetts","inc_12_pov_m",104,73
"2518840","East Dennis CDP, Massachusetts","inc_12_pov_f",141,104
"2518875","East Douglas CDP, Massachusetts","inc_12_pov",123,117
"2518875","East Douglas CDP, Massachusetts","inc_12_pov_m",33,52
"2518875","East Douglas CDP, Massachusetts","inc_12_pov_f",90,106
"2518980","East Falmouth CDP, Massachusetts","inc_12_pov",387,225
"2518980","East Falmouth CDP, Massachusetts","inc_12_pov_m",123,72
"2518980","East Falmouth CDP, Massachusetts","inc_12_pov_f",264,189
"2519370","Easthampton Town city, Massachusetts","inc_12_pov",1253,369
"2519370","Easthampton Town city, Massachusetts","inc_12_pov_m",651,272
"2519370","Easthampton Town city, Massachusetts","inc_12_pov_f",602,215
"2519400","East Harwich CDP, Massachusetts","inc_12_pov",86,99
"2519400","East Harwich CDP, Massachusetts","inc_12_pov_m",17,18
"2519400","East Harwich CDP, Massachusetts","inc_12_pov_f",69,96
"2520310","East Pepperell CDP, Massachusetts","inc_12_pov",65,54
"2520310","East Pepperell CDP, Massachusetts","inc_12_pov_m",53,51
"2520310","East Pepperell CDP, Massachusetts","inc_12_pov_f",12,20
"2520380","East Sandwich CDP, Massachusetts","inc_12_pov",327,314
"2520380","East Sandwich CDP, Massachusetts","inc_12_pov_m",151,139
"2520380","East Sandwich CDP, Massachusetts","inc_12_pov_f",176,206
"2521115","Edgartown CDP, Massachusetts","inc_12_pov",0,13
"2521115","Edgartown CDP, Massachusetts","inc_12_pov_m",0,13
"2521115","Edgartown CDP, Massachusetts","inc_12_pov_f",0,13
"2521815","Essex CDP, Massachusetts","inc_12_pov",159,186
"2521815","Essex CDP, Massachusetts","inc_12_pov_m",99,142
"2521815","Essex CDP, Massachusetts","inc_12_pov_f",60,50
"2521990","Everett city, Massachusetts","inc_12_pov",5007,1009
"2521990","Everett city, Massachusetts","inc_12_pov_m",2079,446
"2521990","Everett city, Massachusetts","inc_12_pov_f",2928,676
"2523000","Fall River city, Massachusetts","inc_12_pov",16165,1626
"2523000","Fall River city, Massachusetts","inc_12_pov_m",7459,927
"2523000","Fall River city, Massachusetts","inc_12_pov_f",8706,969
"2523070","Falmouth CDP, Massachusetts","inc_12_pov",413,173
"2523070","Falmouth CDP, Massachusetts","inc_12_pov_m",104,64
"2523070","Falmouth CDP, Massachusetts","inc_12_pov_f",309,151
"2523840","Fiskdale CDP, Massachusetts","inc_12_pov",215,157
"2523840","Fiskdale CDP, Massachusetts","inc_12_pov_m",3,8
"2523840","Fiskdale CDP, Massachusetts","inc_12_pov_f",212,156
"2523875","Fitchburg city, Massachusetts","inc_12_pov",5618,1173
"2523875","Fitchburg city, Massachusetts","inc_12_pov_m",2647,521
"2523875","Fitchburg city, Massachusetts","inc_12_pov_f",2971,771
"2524190","Forestdale CDP, Massachusetts","inc_12_pov",80,110
"2524190","Forestdale CDP, Massachusetts","inc_12_pov_m",13,22
"2524190","Forestdale CDP, Massachusetts","inc_12_pov_f",67,108
"2524855","Foxborough CDP, Massachusetts","inc_12_pov",484,266
"2524855","Foxborough CDP, Massachusetts","inc_12_pov_m",193,141
"2524855","Foxborough CDP, Massachusetts","inc_12_pov_f",291,187
"2524960","Framingham city, Massachusetts","inc_12_pov",5806,819
"2524960","Framingham city, Massachusetts","inc_12_pov_m",2314,468
"2524960","Framingham city, Massachusetts","inc_12_pov_f",3492,551
"2525172","Franklin Town city, Massachusetts","inc_12_pov",1719,612
"2525172","Franklin Town city, Massachusetts","inc_12_pov_m",789,383
"2525172","Franklin Town city, Massachusetts","inc_12_pov_f",930,330
"2525485","Gardner city, Massachusetts","inc_12_pov",2660,492
"2525485","Gardner city, Massachusetts","inc_12_pov_m",1302,301
"2525485","Gardner city, Massachusetts","inc_12_pov_f",1358,318
"2526150","Gloucester city, Massachusetts","inc_12_pov",2888,509
"2526150","Gloucester city, Massachusetts","inc_12_pov_m",1381,325
"2526150","Gloucester city, Massachusetts","inc_12_pov_f",1507,297
"2526500","Granby CDP, Massachusetts","inc_12_pov",72,68
"2526500","Granby CDP, Massachusetts","inc_12_pov_m",11,18
"2526500","Granby CDP, Massachusetts","inc_12_pov_f",61,67
"2526780","Great Barrington CDP, Massachusetts","inc_12_pov",130,110
"2526780","Great Barrington CDP, Massachusetts","inc_12_pov_m",85,94
"2526780","Great Barrington CDP, Massachusetts","inc_12_pov_f",45,48
"2527060","Greenfield city, Massachusetts","inc_12_pov",2304,444
"2527060","Greenfield city, Massachusetts","inc_12_pov_m",854,203
"2527060","Greenfield city, Massachusetts","inc_12_pov_f",1450,355
"2527130","Green Harbor CDP, Massachusetts","inc_12_pov",0,13
"2527130","Green Harbor CDP, Massachusetts","inc_12_pov_m",0,13
"2527130","Green Harbor CDP, Massachusetts","inc_12_pov_f",0,13
"2527445","Groton CDP, Massachusetts","inc_12_pov",114,89
"2527445","Groton CDP, Massachusetts","inc_12_pov_m",64,71
"2527445","Groton CDP, Massachusetts","inc_12_pov_f",50,55
"2528425","Hanscom AFB CDP, Massachusetts","inc_12_pov",0,13
"2528425","Hanscom AFB CDP, Massachusetts","inc_12_pov_m",0,13
"2528425","Hanscom AFB CDP, Massachusetts","inc_12_pov_f",0,13
"2528460","Hanson CDP, Massachusetts","inc_12_pov",43,34
"2528460","Hanson CDP, Massachusetts","inc_12_pov_m",17,18
"2528460","Hanson CDP, Massachusetts","inc_12_pov_f",26,23
"2529055","Harwich Center CDP, Massachusetts","inc_12_pov",0,13
"2529055","Harwich Center CDP, Massachusetts","inc_12_pov_m",0,13
"2529055","Harwich Center CDP, Massachusetts","inc_12_pov_f",0,13
"2529090","Harwich Port CDP, Massachusetts","inc_12_pov",179,85
"2529090","Harwich Port CDP, Massachusetts","inc_12_pov_m",128,84
"2529090","Harwich Port CDP, Massachusetts","inc_12_pov_f",51,33
"2529230","Hatfield CDP, Massachusetts","inc_12_pov",59,38
"2529230","Hatfield CDP, Massachusetts","inc_12_pov_m",16,18
"2529230","Hatfield CDP, Massachusetts","inc_12_pov_f",43,29
"2529405","Haverhill city, Massachusetts","inc_12_pov",7550,949
"2529405","Haverhill city, Massachusetts","inc_12_pov_m",3206,484
"2529405","Haverhill city, Massachusetts","inc_12_pov_f",4344,643
"2530175","Hingham CDP, Massachusetts","inc_12_pov",294,193
"2530175","Hingham CDP, Massachusetts","inc_12_pov_m",84,75
"2530175","Hingham CDP, Massachusetts","inc_12_pov_f",210,132
"2530420","Holbrook CDP, Massachusetts","inc_12_pov",712,312
"2530420","Holbrook CDP, Massachusetts","inc_12_pov_m",350,206
"2530420","Holbrook CDP, Massachusetts","inc_12_pov_f",362,178
"2530630","Holland CDP, Massachusetts","inc_12_pov",68,41
"2530630","Holland CDP, Massachusetts","inc_12_pov_m",48,32
"2530630","Holland CDP, Massachusetts","inc_12_pov_f",20,15
"2530840","Holyoke city, Massachusetts","inc_12_pov",10746,833
"2530840","Holyoke city, Massachusetts","inc_12_pov_m",4759,464
"2530840","Holyoke city, Massachusetts","inc_12_pov_f",5987,601
"2530980","Hopedale CDP, Massachusetts","inc_12_pov",190,118
"2530980","Hopedale CDP, Massachusetts","inc_12_pov_m",82,70
"2530980","Hopedale CDP, Massachusetts","inc_12_pov_f",108,68
"2531050","Hopkinton CDP, Massachusetts","inc_12_pov",77,47
"2531050","Hopkinton CDP, Massachusetts","inc_12_pov_m",11,9
"2531050","Hopkinton CDP, Massachusetts","inc_12_pov_f",66,47
"2531295","Housatonic CDP, Massachusetts","inc_12_pov",23,32
"2531295","Housatonic CDP, Massachusetts","inc_12_pov_m",6,16
"2531295","Housatonic CDP, Massachusetts","inc_12_pov_f",17,28
"2531575","Hudson CDP, Massachusetts","inc_12_pov",860,276
"2531575","Hudson CDP, Massachusetts","inc_12_pov_m",365,168
"2531575","Hudson CDP, Massachusetts","inc_12_pov_f",495,154
"2531680","Hull CDP, Massachusetts","inc_12_pov",449,159
"2531680","Hull CDP, Massachusetts","inc_12_pov_m",195,80
"2531680","Hull CDP, Massachusetts","inc_12_pov_f",254,127
"2531750","Huntington CDP, Massachusetts","inc_12_pov",42,30
"2531750","Huntington CDP, Massachusetts","inc_12_pov_m",15,17
"2531750","Huntington CDP, Massachusetts","inc_12_pov_f",27,21
"2532275","Ipswich CDP, Massachusetts","inc_12_pov",435,163
"2532275","Ipswich CDP, Massachusetts","inc_12_pov_m",216,116
"2532275","Ipswich CDP, Massachusetts","inc_12_pov_f",219,114
"2533185","Kingston CDP, Massachusetts","inc_12_pov",421,449
"2533185","Kingston CDP, Massachusetts","inc_12_pov_m",176,143
"2533185","Kingston CDP, Massachusetts","inc_12_pov_f",245,331
"2534550","Lawrence city, Massachusetts","inc_12_pov",16546,1595
"2534550","Lawrence city, Massachusetts","inc_12_pov_m",7467,878
"2534550","Lawrence city, Massachusetts","inc_12_pov_f",9079,1040
"2534620","Lee CDP, Massachusetts","inc_12_pov",41,50
"2534620","Lee CDP, Massachusetts","inc_12_pov_m",0,13
"2534620","Lee CDP, Massachusetts","inc_12_pov_f",41,50
"2534935","Lenox CDP, Massachusetts","inc_12_pov",160,122
"2534935","Lenox CDP, Massachusetts","inc_12_pov_m",95,101
"2534935","Lenox CDP, Massachusetts","inc_12_pov_f",65,58
"2535040","Lenox Dale CDP, Massachusetts","inc_12_pov",4,3
"2535040","Lenox Dale CDP, Massachusetts","inc_12_pov_m",4,3
"2535040","Lenox Dale CDP, Massachusetts","inc_12_pov_f",0,13
"2535075","Leominster city, Massachusetts","inc_12_pov",4535,883
"2535075","Leominster city, Massachusetts","inc_12_pov_m",1950,538
"2535075","Leominster city, Massachusetts","inc_12_pov_f",2585,492
"2535250","Lexington CDP, Massachusetts","inc_12_pov",1057,285
"2535250","Lexington CDP, Massachusetts","inc_12_pov_m",384,141
"2535250","Lexington CDP, Massachusetts","inc_12_pov_f",673,192
"2536020","Littleton Common CDP, Massachusetts","inc_12_pov",201,135
"2536020","Littleton Common CDP, Massachusetts","inc_12_pov_m",104,89
"2536020","Littleton Common CDP, Massachusetts","inc_12_pov_f",97,61
"2536335","Longmeadow CDP, Massachusetts","inc_12_pov",345,124
"2536335","Longmeadow CDP, Massachusetts","inc_12_pov_m",130,70
"2536335","Longmeadow CDP, Massachusetts","inc_12_pov_f",215,86
"2537000","Lowell city, Massachusetts","inc_12_pov",18453,1533
"2537000","Lowell city, Massachusetts","inc_12_pov_m",8953,868
"2537000","Lowell city, Massachusetts","inc_12_pov_f",9500,1082
"2537385","Lunenburg CDP, Massachusetts","inc_12_pov",90,92
"2537385","Lunenburg CDP, Massachusetts","inc_12_pov_m",23,28
"2537385","Lunenburg CDP, Massachusetts","inc_12_pov_f",67,70
"2537490","Lynn city, Massachusetts","inc_12_pov",14765,1710
"2537490","Lynn city, Massachusetts","inc_12_pov_m",6377,841
"2537490","Lynn city, Massachusetts","inc_12_pov_f",8388,1055
"2537595","Lynnfield CDP, Massachusetts","inc_12_pov",528,291
"2537595","Lynnfield CDP, Massachusetts","inc_12_pov_m",196,127
"2537595","Lynnfield CDP, Massachusetts","inc_12_pov_f",332,185
"2537735","Madaket CDP, Massachusetts","inc_12_pov",18,26
"2537735","Madaket CDP, Massachusetts","inc_12_pov_m",0,13
"2537735","Madaket CDP, Massachusetts","inc_12_pov_f",18,26
"2537875","Malden city, Massachusetts","inc_12_pov",9442,1798
"2537875","Malden city, Massachusetts","inc_12_pov_m",4196,979
"2537875","Malden city, Massachusetts","inc_12_pov_f",5246,1021
"2538230","Mansfield Center CDP, Massachusetts","inc_12_pov",255,167
"2538230","Mansfield Center CDP, Massachusetts","inc_12_pov_m",106,93
"2538230","Mansfield Center CDP, Massachusetts","inc_12_pov_f",149,97
"2538435","Marblehead CDP, Massachusetts","inc_12_pov",666,208
"2538435","Marblehead CDP, Massachusetts","inc_12_pov_m",263,116
"2538435","Marblehead CDP, Massachusetts","inc_12_pov_f",403,151
"2538575","Marion Center CDP, Massachusetts","inc_12_pov",63,51
"2538575","Marion Center CDP, Massachusetts","inc_12_pov_m",26,31
"2538575","Marion Center CDP, Massachusetts","inc_12_pov_f",37,40
"2538715","Marlborough city, Massachusetts","inc_12_pov",2829,934
"2538715","Marlborough city, Massachusetts","inc_12_pov_m",1255,453
"2538715","Marlborough city, Massachusetts","inc_12_pov_f",1574,616
"2538820","Marshfield CDP, Massachusetts","inc_12_pov",847,861
"2538820","Marshfield CDP, Massachusetts","inc_12_pov_m",371,277
"2538820","Marshfield CDP, Massachusetts","inc_12_pov_f",476,612
"2538960","Marshfield Hills CDP, Massachusetts","inc_12_pov",287,324
"2538960","Marshfield Hills CDP, Massachusetts","inc_12_pov_m",145,165
"2538960","Marshfield Hills CDP, Massachusetts","inc_12_pov_f",142,163
"2539152","Mashpee Neck CDP, Massachusetts","inc_12_pov",59,60
"2539152","Mashpee Neck CDP, Massachusetts","inc_12_pov_m",14,21
"2539152","Mashpee Neck CDP, Massachusetts","inc_12_pov_f",45,50
"2539485","Mattapoisett Center CDP, Massachusetts","inc_12_pov",60,51
"2539485","Mattapoisett Center CDP, Massachusetts","inc_12_pov_m",20,27
"2539485","Mattapoisett Center CDP, Massachusetts","inc_12_pov_f",40,42
"2539660","Maynard CDP, Massachusetts","inc_12_pov",586,251
"2539660","Maynard CDP, Massachusetts","inc_12_pov_m",257,121
"2539660","Maynard CDP, Massachusetts","inc_12_pov_f",329,154
"2539730","Medfield CDP, Massachusetts","inc_12_pov",277,121
"2539730","Medfield CDP, Massachusetts","inc_12_pov_m",144,98
"2539730","Medfield CDP, Massachusetts","inc_12_pov_f",133,64
"2539835","Medford city, Massachusetts","inc_12_pov",4799,791
"2539835","Medford city, Massachusetts","inc_12_pov_m",2563,571
"2539835","Medford city, Massachusetts","inc_12_pov_f",2236,497
"2540115","Melrose city, Massachusetts","inc_12_pov",1087,324
"2540115","Melrose city, Massachusetts","inc_12_pov_m",384,190
"2540115","Melrose city, Massachusetts","inc_12_pov_f",703,212
"2540710","Methuen Town city, Massachusetts","inc_12_pov",4550,761
"2540710","Methuen Town city, Massachusetts","inc_12_pov_m",2090,418
"2540710","Methuen Town city, Massachusetts","inc_12_pov_f",2460,460
"2540885","Middleborough Center CDP, Massachusetts","inc_12_pov",1418,598
"2540885","Middleborough Center CDP, Massachusetts","inc_12_pov_m",649,285
"2540885","Middleborough Center CDP, Massachusetts","inc_12_pov_f",769,368
"2541200","Milford CDP, Massachusetts","inc_12_pov",2590,792
"2541200","Milford CDP, Massachusetts","inc_12_pov_m",1176,497
"2541200","Milford CDP, Massachusetts","inc_12_pov_f",1414,430
"2541410","Millers Falls CDP, Massachusetts","inc_12_pov",136,58
"2541410","Millers Falls CDP, Massachusetts","inc_12_pov_m",35,23
"2541410","Millers Falls CDP, Massachusetts","inc_12_pov_f",101,42
"2541532","Millis-Clicquot CDP, Massachusetts","inc_12_pov",93,84
"2541532","Millis-Clicquot CDP, Massachusetts","inc_12_pov_m",22,36
"2541532","Millis-Clicquot CDP, Massachusetts","inc_12_pov_f",71,59
"2541725","Milton CDP, Massachusetts","inc_12_pov",1454,412
"2541725","Milton CDP, Massachusetts","inc_12_pov_m",438,173
"2541725","Milton CDP, Massachusetts","inc_12_pov_f",1016,397
"2541960","Monomoscoy Island CDP, Massachusetts","inc_12_pov",0,13
"2541960","Monomoscoy Island CDP, Massachusetts","inc_12_pov_m",0,13
"2541960","Monomoscoy Island CDP, Massachusetts","inc_12_pov_f",0,13
"2542180","Monson Center CDP, Massachusetts","inc_12_pov",190,171
"2542180","Monson Center CDP, Massachusetts","inc_12_pov_m",117,111
"2542180","Monson Center CDP, Massachusetts","inc_12_pov_f",73,67
"2542670","Monument Beach CDP, Massachusetts","inc_12_pov",64,78
"2542670","Monument Beach CDP, Massachusetts","inc_12_pov_m",0,13
"2542670","Monument Beach CDP, Massachusetts","inc_12_pov_f",64,78
"2543615","Nahant CDP, Massachusetts","inc_12_pov",111,87
"2543615","Nahant CDP, Massachusetts","inc_12_pov_m",37,42
"2543615","Nahant CDP, Massachusetts","inc_12_pov_f",74,53
"2543755","Nantucket CDP, Massachusetts","inc_12_pov",607,194
"2543755","Nantucket CDP, Massachusetts","inc_12_pov_m",344,149
"2543755","Nantucket CDP, Massachusetts","inc_12_pov_f",263,155
"2544140","Needham CDP, Massachusetts","inc_12_pov",716,271
"2544140","Needham CDP, Massachusetts","inc_12_pov_m",228,120
"2544140","Needham CDP, Massachusetts","inc_12_pov_f",488,195
"2545000","New Bedford city, Massachusetts","inc_12_pov",17416,1350
"2545000","New Bedford city, Massachusetts","inc_12_pov_m",7903,743
"2545000","New Bedford city, Massachusetts","inc_12_pov_f",9513,849
"2545245","Newburyport city, Massachusetts","inc_12_pov",992,401
"2545245","Newburyport city, Massachusetts","inc_12_pov_m",392,159
"2545245","Newburyport city, Massachusetts","inc_12_pov_f",600,286
"2545500","New Seabury CDP, Massachusetts","inc_12_pov",43,44
"2545500","New Seabury CDP, Massachusetts","inc_12_pov_m",35,41
"2545500","New Seabury CDP, Massachusetts","inc_12_pov_f",8,14
"2545560","Newton city, Massachusetts","inc_12_pov",3492,551
"2545560","Newton city, Massachusetts","inc_12_pov_m",1466,333
"2545560","Newton city, Massachusetts","inc_12_pov_f",2026,395
"2546225","North Adams city, Massachusetts","inc_12_pov",1679,384
"2546225","North Adams city, Massachusetts","inc_12_pov_m",661,221
"2546225","North Adams city, Massachusetts","inc_12_pov_f",1018,224
"2546330","Northampton city, Massachusetts","inc_12_pov",2718,539
"2546330","Northampton city, Massachusetts","inc_12_pov_m",1105,225
