"GEOID","NAME","variable","estimate","moe"
"2564460","South Lancaster CDP, Massachusetts","pop_total",1630,427
"2566035","South Yarmouth CDP, Massachusetts","pop_male",5192,452
"2566035","South Yarmouth CDP, Massachusetts","pop_female",5899,372
"2566035","South Yarmouth CDP, Massachusetts","pop_total",11091,654
"2566070","Spencer CDP, Massachusetts","pop_male",3117,301
"2566070","Spencer CDP, Massachusetts","pop_female",2675,267
"2566070","Spencer CDP, Massachusetts","pop_total",5792,383
"2567000","Springfield city, Massachusetts","pop_male",73749,807
"2567000","Springfield city, Massachusetts","pop_female",80390,811
"2567000","Springfield city, Massachusetts","pop_total",154139,66
"2567700","Stoneham CDP, Massachusetts","pop_male",11629,369
"2567700","Stoneham CDP, Massachusetts","pop_female",11594,373
"2567700","Stoneham CDP, Massachusetts","pop_total",23223,27
"2568120","Sturbridge CDP, Massachusetts","pop_male",1033,212
"2568120","Sturbridge CDP, Massachusetts","pop_female",1210,267
"2568120","Sturbridge CDP, Massachusetts","pop_total",2243,429
"2568680","Swampscott CDP, Massachusetts","pop_male",6882,247
"2568680","Swampscott CDP, Massachusetts","pop_female",8120,241
"2568680","Swampscott CDP, Massachusetts","pop_total",15002,48
"2569170","Taunton city, Massachusetts","pop_male",27266,642
"2569170","Taunton city, Massachusetts","pop_female",29858,649
"2569170","Taunton city, Massachusetts","pop_total",57124,40
"2569205","Teaticket CDP, Massachusetts","pop_male",865,184
"2569205","Teaticket CDP, Massachusetts","pop_female",832,132
"2569205","Teaticket CDP, Massachusetts","pop_total",1697,280
"2569585","The Pinehills CDP, Massachusetts","pop_male",570,154
"2569585","The Pinehills CDP, Massachusetts","pop_female",849,151
"2569585","The Pinehills CDP, Massachusetts","pop_total",1419,246
"2570115","Topsfield CDP, Massachusetts","pop_male",1607,315
"2570115","Topsfield CDP, Massachusetts","pop_female",1609,267
"2570115","Topsfield CDP, Massachusetts","pop_total",3216,489
"2570325","Townsend CDP, Massachusetts","pop_male",603,163
"2570325","Townsend CDP, Massachusetts","pop_female",707,146
"2570325","Townsend CDP, Massachusetts","pop_total",1310,259
"2570815","Turners Falls CDP, Massachusetts","pop_male",1812,211
"2570815","Turners Falls CDP, Massachusetts","pop_female",2198,232
"2570815","Turners Falls CDP, Massachusetts","pop_total",4010,325
"2571445","Upton CDP, Massachusetts","pop_male",1325,327
"2571445","Upton CDP, Massachusetts","pop_female",967,220
"2571445","Upton CDP, Massachusetts","pop_total",2292,502
"2571970","Vineyard Haven CDP, Massachusetts","pop_male",1170,260
"2571970","Vineyard Haven CDP, Massachusetts","pop_female",953,231
"2571970","Vineyard Haven CDP, Massachusetts","pop_total",2123,395
"2572250","Wakefield CDP, Massachusetts","pop_male",12862,401
"2572250","Wakefield CDP, Massachusetts","pop_female",14131,407
"2572250","Wakefield CDP, Massachusetts","pop_total",26993,25
"2572460","Walpole CDP, Massachusetts","pop_male",3135,484
"2572460","Walpole CDP, Massachusetts","pop_female",3062,344
"2572460","Walpole CDP, Massachusetts","pop_total",6197,757
"2572600","Waltham city, Massachusetts","pop_male",30645,776
"2572600","Waltham city, Massachusetts","pop_female",32132,777
"2572600","Waltham city, Massachusetts","pop_total",62777,52
"2572845","Ware CDP, Massachusetts","pop_male",2791,277
"2572845","Ware CDP, Massachusetts","pop_female",3097,295
"2572845","Ware CDP, Massachusetts","pop_total",5888,444
"2573020","Wareham Center CDP, Massachusetts","pop_male",1444,392
"2573020","Wareham Center CDP, Massachusetts","pop_female",1761,380
"2573020","Wareham Center CDP, Massachusetts","pop_total",3205,638
"2573055","Warren CDP, Massachusetts","pop_male",225,122
"2573055","Warren CDP, Massachusetts","pop_female",285,176
"2573055","Warren CDP, Massachusetts","pop_total",510,242
"2573440","Watertown Town city, Massachusetts","pop_male",16520,486
"2573440","Watertown Town city, Massachusetts","pop_female",18881,484
"2573440","Watertown Town city, Massachusetts","pop_total",35401,35
"2573930","Webster CDP, Massachusetts","pop_male",5699,337
"2573930","Webster CDP, Massachusetts","pop_female",6244,345
"2573930","Webster CDP, Massachusetts","pop_total",11943,386
"2574210","Wellesley CDP, Massachusetts","pop_male",12445,350
"2574210","Wellesley CDP, Massachusetts","pop_female",16302,350
"2574210","Wellesley CDP, Massachusetts","pop_total",28747,32
"2575050","Westborough CDP, Massachusetts","pop_male",1946,168
"2575050","Westborough CDP, Massachusetts","pop_female",2011,196
"2575050","Westborough CDP, Massachusetts","pop_total",3957,281
"2575365","West Brookfield CDP, Massachusetts","pop_male",669,182
"2575365","West Brookfield CDP, Massachusetts","pop_female",810,182
"2575365","West Brookfield CDP, Massachusetts","pop_total",1479,321
"2575505","West Chatham CDP, Massachusetts","pop_male",540,144
"2575505","West Chatham CDP, Massachusetts","pop_female",614,195
"2575505","West Chatham CDP, Massachusetts","pop_total",1154,281
"2575680","West Concord CDP, Massachusetts","pop_male",4042,287
"2575680","West Concord CDP, Massachusetts","pop_female",3352,204
"2575680","West Concord CDP, Massachusetts","pop_total",7394,340
"2575820","West Dennis CDP, Massachusetts","pop_male",1124,146
"2575820","West Dennis CDP, Massachusetts","pop_female",1112,136
"2575820","West Dennis CDP, Massachusetts","pop_total",2236,223
"2575960","West Falmouth CDP, Massachusetts","pop_male",939,302
"2575960","West Falmouth CDP, Massachusetts","pop_female",1032,370
"2575960","West Falmouth CDP, Massachusetts","pop_total",1971,608
"2576030","Westfield city, Massachusetts","pop_male",19928,512
"2576030","Westfield city, Massachusetts","pop_female",21521,509
"2576030","Westfield city, Massachusetts","pop_total",41449,39
"2577890","West Springfield Town city, Massachusetts","pop_male",13963,506
"2577890","West Springfield Town city, Massachusetts","pop_female",14646,504
"2577890","West Springfield Town city, Massachusetts","pop_total",28609,42
"2578410","West Wareham CDP, Massachusetts","pop_male",1037,252
"2578410","West Wareham CDP, Massachusetts","pop_female",1222,245
"2578410","West Wareham CDP, Massachusetts","pop_total",2259,431
"2578795","West Yarmouth CDP, Massachusetts","pop_male",2568,386
"2578795","West Yarmouth CDP, Massachusetts","pop_female",3173,334
"2578795","West Yarmouth CDP, Massachusetts","pop_total",5741,636
"2578850","Weweantic CDP, Massachusetts","pop_male",819,258
"2578850","Weweantic CDP, Massachusetts","pop_female",978,248
"2578850","Weweantic CDP, Massachusetts","pop_total",1797,480
"2578972","Weymouth Town city, Massachusetts","pop_male",26934,747
"2578972","Weymouth Town city, Massachusetts","pop_female",29800,749
"2578972","Weymouth Town city, Massachusetts","pop_total",56734,28
"2579390","White Island Shores CDP, Massachusetts","pop_male",1404,365
"2579390","White Island Shores CDP, Massachusetts","pop_female",1230,328
"2579390","White Island Shores CDP, Massachusetts","pop_total",2634,531
"2579495","Whitinsville CDP, Massachusetts","pop_male",3210,351
"2579495","Whitinsville CDP, Massachusetts","pop_female",4010,378
"2579495","Whitinsville CDP, Massachusetts","pop_total",7220,447
"2579705","Wilbraham CDP, Massachusetts","pop_male",1691,263
"2579705","Wilbraham CDP, Massachusetts","pop_female",1775,342
"2579705","Wilbraham CDP, Massachusetts","pop_total",3466,518
"2579950","Williamstown CDP, Massachusetts","pop_male",2024,174
"2579950","Williamstown CDP, Massachusetts","pop_female",2482,207
"2579950","Williamstown CDP, Massachusetts","pop_total",4506,267
"2580195","Wilmington CDP, Massachusetts","pop_male",11516,362
"2580195","Wilmington CDP, Massachusetts","pop_female",11861,363
"2580195","Wilmington CDP, Massachusetts","pop_total",23377,45
"2580370","Winchendon CDP, Massachusetts","pop_male",1998,366
"2580370","Winchendon CDP, Massachusetts","pop_female",2001,311
"2580370","Winchendon CDP, Massachusetts","pop_total",3999,549
"2580545","Winchester CDP, Massachusetts","pop_male",11059,319
"2580545","Winchester CDP, Massachusetts","pop_female",11679,325
"2580545","Winchester CDP, Massachusetts","pop_total",22738,35
"2581005","Winthrop Town city, Massachusetts","pop_male",8696,268
"2581005","Winthrop Town city, Massachusetts","pop_female",9846,270
"2581005","Winthrop Town city, Massachusetts","pop_total",18542,24
"2581035","Woburn city, Massachusetts","pop_male",20383,510
"2581035","Woburn city, Massachusetts","pop_female",19921,511
"2581035","Woburn city, Massachusetts","pop_total",40304,29
"2581245","Woods Hole CDP, Massachusetts","pop_male",242,85
"2581245","Woods Hole CDP, Massachusetts","pop_female",574,166
"2581245","Woods Hole CDP, Massachusetts","pop_total",816,206
"2582000","Worcester city, Massachusetts","pop_male",90836,1009
"2582000","Worcester city, Massachusetts","pop_female",94307,1012
"2582000","Worcester city, Massachusetts","pop_total",185143,67
"2582595","Yarmouth Port CDP, Massachusetts","pop_male",2294,281
"2582595","Yarmouth Port CDP, Massachusetts","pop_female",2948,302
"2582595","Yarmouth Port CDP, Massachusetts","pop_total",5242,511
